180,175,196,318,283
177,185,183,319,298
180,186,184,310,306
182,187,200,315,294
183,176,199,305,286
176,178,189,313,304
181,182,182,290,283
177,177,188,310,300
177,184,193,293,303
181,181,183,310,289
182,177,196,306,297
178,187,177,316,320
179,178,196,302,311
180,177,176,312,322
182,185,197,323,299
183,185,181,304,308
179,186,183,311,323
177,182,194,312,320
181,179,194,313,326
182,179,189,327,299
182,179,189,327,300
181,179,178,326,326
177,183,193,335,325
177,183,197,336,314
181,181,183,327,310
178,184,196,304,327
182,179,196,302,326
182,181,185,323,305
182,178,182,330,307
181,178,184,333,326
183,179,176,307,312
176,179,178,328,338
178,179,187,336,317
177,181,178,330,328
177,181,176,342,315
182,178,192,326,315
176,181,191,325,325
181,181,171,340,342
182,183,190,333,320
181,180,178,323,323
178,183,190,335,324
178,181,193,336,336
182,180,192,336,341
177,183,175,360,330
178,180,193,343,325
176,185,177,338,358
183,182,175,337,338
176,183,187,353,356
176,183,189,355,343
177,184,191,338,339
182,181,187,350,341
182,182,190,340,335
183,183,181,354,330
176,185,174,351,322
182,184,184,327,321
182,183,181,328,316
177,182,182,344,336
177,185,188,321,337
182,181,185,338,317
179,184,183,336,320
179,181,197,319,321
176,182,189,316,343
181,184,184,316,320
183,183,188,325,319
181,181,174,321,337
182,181,175,339,332
178,183,177,336,333
178,184,181,335,323
176,184,180,330,348
183,183,172,344,333
183,180,177,340,349
177,183,195,348,342
183,183,190,329,320
177,183,194,331,331
181,181,178,348,329
178,183,185,338,343
179,183,176,358,338
182,183,173,347,360
179,180,194,356,331
183,180,176,335,334
180,183,194,355,342
177,180,186,356,340
182,180,179,355,339
181,181,193,333,352
182,179,194,334,343
177,179,197,335,325
181,181,196,339,327
176,181,192,357,339
183,180,181,333,321
176,181,192,351,325
177,180,194,334,326
177,182,184,338,331
176,181,179,344,333
179,183,174,346,348
177,183,177,345,339
182,182,186,335,319
179,179,173,335,327
177,179,183,355,342
182,179,178,352,334
178,181,176,352,322
177,182,178,354,326
181,182,176,353,335
183,179,190,335,347
182,182,182,332,324
176,179,180,344,348
183,180,177,335,333
177,182,185,338,339
178,181,188,339,354
182,179,188,341,346
183,180,181,361,331
183,180,175,368,327
176,181,190,368,337
183,182,183,356,334
176,180,185,365,358
179,179,187,369,340
178,182,180,365,346
181,180,185,351,352
177,183,179,364,352
182,179,180,365,341
180,182,178,342,360
177,179,180,356,361
176,180,186,368,367
176,181,187,361,338
178,183,178,356,360
176,182,179,358,343
180,179,191,345,360
182,182,174,366,361
183,179,185,376,346
176,180,188,372,361
179,182,192,374,357
176,181,192,369,340
176,182,187,348,353
182,180,193,349,357
182,181,184,358,337
176,180,191,347,347
179,182,187,343,356
178,183,193,363,336
177,182,191,372,360
176,180,185,367,354
180,180,189,364,338
178,181,177,363,335
183,180,190,347,349
183,181,179,366,337
179,179,196,346,357
183,180,177,344,354
177,182,189,372,368
183,182,180,355,349
