179,181,197,256,243
179,182,197,258,242
180,182,196,257,241
179,182,197,254,239
179,181,198,256,241
179,182,197,256,242
179,182,198,259,245
179,182,197,264,245
179,182,198,263,243
179,182,197,266,246
179,182,197,266,246
179,182,198,263,245
179,182,198,259,243
179,182,198,259,241
179,182,198,259,241
179,182,198,258,240
179,182,197,258,244
179,183,198,259,244
179,182,197,258,242
179,182,199,259,242
179,182,198,260,243
179,182,197,258,243
179,182,199,260,243
179,182,198,260,244
179,182,198,260,246
179,182,197,262,242
179,182,198,262,245
179,182,197,263,243
179,182,196,263,244
180,182,197,262,246
179,182,197,260,247
179,182,198,262,244
179,181,197,261,244
180,182,198,260,244
179,182,198,259,240
179,182,197,259,242
179,182,197,257,244
179,182,200,255,241
179,182,198,256,237
180,185,197,250,234
179,185,198,250,236
179,182,197,252,236
179,182,198,253,238
179,184,199,251,239
179,183,199,254,240
179,183,198,254,237
180,182,198,255,241
179,183,198,252,240
179,183,198,251,238
179,183,198,254,237
179,185,199,254,237
179,185,198,254,237
179,186,198,253,236
179,185,198,252,234
179,186,198,252,236
179,186,197,251,237
179,186,198,252,236
179,186,197,251,235
179,183,198,253,236
179,184,199,252,237
179,186,199,252,236
179,185,198,253,238
179,186,198,253,239
179,186,196,255,238
179,185,198,256,236
179,185,195,255,239
179,185,198,257,239
179,185,197,258,239
179,185,196,257,239
179,185,196,258,238
179,184,196,255,239
179,184,196,256,238
179,184,198,256,239
179,184,196,256,237
180,184,197,256,241
179,183,197,256,242
179,183,194,257,240
179,183,197,258,241
179,183,196,256,240
179,184,198,256,239
179,184,198,257,241
179,184,197,255,242
179,184,197,253,241
179,183,196,258,242
179,183,196,257,241
179,182,197,257,246
179,182,197,260,244
179,181,197,260,245
180,182,197,257,247
179,182,194,260,244
179,182,195,262,245
179,182,194,259,244
179,182,196,258,242
180,181,196,259,246
179,181,197,260,247
179,181,196,259,244
178,182,195,261,243
179,182,196,259,243
179,182,194,259,242
179,181,197,258,243
179,181,196,259,245
179,181,196,257,246
179,181,196,259,244
179,181,197,258,240
180,181,197,258,246
179,181,196,258,243
179,181,196,258,245
179,182,195,258,246
179,181,196,258,246
179,182,196,260,244
179,182,195,260,244
179,182,196,260,244
179,181,196,259,246
179,182,196,260,248
179,182,195,257,246
179,183,195,260,246
179,182,196,257,246
179,183,195,259,244
179,183,197,259,244
179,184,197,260,245
179,184,197,260,244
180,183,197,260,246
179,184,196,260,245
180,184,195,259,243
180,186,197,258,246
179,185,196,257,242
179,186,197,258,243
179,185,196,256,243
179,186,197,258,240
180,185,196,256,238
179,185,195,255,236
179,185,196,253,238
179,185,197,254,239
179,185,197,255,238
179,185,196,256,239
179,186,196,256,239
179,185,195,255,238
179,185,197,256,238
179,185,197,256,240
179,185,197,255,238
179,185,197,257,241
179,185,198,255,239
180,186,197,257,241
179,185,197,256,239
179,184,198,256,241
179,185,198,256,240
179,185,197,253,240
179,184,197,257,242
179,185,197,257,241
179,184,199,258,244
179,183,198,256,239
179,184,198,257,243
179,185,198,256,243
180,184,197,258,241
179,185,196,259,242
180,184,196,258,241
179,185,198,258,241
179,185,197,257,243
179,185,197,256,243
179,185,197,257,241
179,184,196,257,240
180,184,197,255,238
179,185,197,254,239
179,185,198,255,238
179,185,197,255,239
179,185,197,252,240
179,185,197,253,240
179,184,198,255,237
179,183,196,255,240
179,184,198,256,241
179,183,198,254,241
179,182,198,254,244
179,184,198,254,243
179,183,196,257,244
179,181,195,258,243
179,181,194,256,245
179,182,196,259,246
179,182,195,261,248
179,182,195,257,251
179,181,196,262,252
179,182,195,262,252
179,182,195,260,254
179,182,193,262,251
179,181,195,261,255
179,182,194,260,255
179,182,196,263,252
179,182,195,263,249
180,181,194,266,253
179,182,195,265,254
179,182,195,262,254
179,181,194,265,253
179,181,195,262,251
179,182,195,266,248
179,182,194,265,250
179,181,193,266,250
179,182,196,266,248
179,181,195,266,249
179,182,194,267,250
179,182,195,267,250
179,181,195,268,250
179,181,194,269,249
179,181,194,270,250
179,182,195,273,251
179,181,196,271,252
180,181,194,271,249
179,181,195,269,251
179,181,194,266,249
179,182,195,265,246
179,182,195,265,248
179,181,195,262,246
179,183,195,260,248
179,182,196,262,246
179,181,196,263,247
179,181,194,263,247
179,181,195,263,245
179,181,196,263,249
179,182,196,262,249
179,181,195,263,251
179,182,195,264,249
179,181,194,262,252
179,182,195,266,251
179,182,195,265,251
179,182,194,268,250
179,182,195,266,252
179,182,196,267,249
179,182,196,266,249
180,181,194,266,250
179,181,196,266,248
180,181,194,266,250
179,181,195,267,251
179,181,195,266,252
179,181,195,267,250
179,181,195,267,252
179,182,196,268,252
179,182,196,267,251
179,181,196,268,254
179,182,195,266,251
179,182,194,268,249
180,182,195,267,249
179,182,191,266,247
179,182,195,265,247
179,181,195,265,249
179,181,196,267,250
179,181,195,266,250
179,182,196,269,251
179,181,193,269,253
179,181,195,268,252
179,182,196,270,252
179,183,195,269,251
179,183,196,268,251
179,183,195,268,249
179,183,196,266,247
179,181,195,266,248
179,182,196,265,248
179,182,195,264,247
179,182,195,265,247
179,181,195,269,248
179,182,194,269,250
179,182,196,268,252
179,183,195,268,253
179,182,196,268,252
179,183,195,265,250
179,183,196,265,248
179,183,196,264,247
180,183,195,263,246
179,182,194,261,244
179,182,197,260,241
179,182,197,261,242
179,183,198,260,242
179,183,199,260,243
180,183,195,262,243
179,182,196,263,246
179,182,197,264,246
179,182,197,263,245
179,182,196,264,248
180,183,195,263,246
179,183,195,264,248
180,183,198,264,249
179,183,197,264,247
179,183,197,265,247
179,183,197,264,245
180,183,195,262,247
179,182,195,262,243
179,183,196,262,243
180,183,196,262,244
179,183,194,263,247
179,184,197,265,246
179,184,198,264,246
179,183,195,264,243
179,183,197,262,247
179,184,195,264,249
179,184,197,262,247
179,183,197,265,247
179,183,196,265,245
179,184,196,263,242
180,183,195,262,246
179,184,195,264,244
179,183,196,262,242
179,183,197,261,241
179,183,197,261,240
179,184,197,261,239
179,183,197,259,240
179,184,197,262,241
179,183,198,261,240
179,183,198,261,242
180,183,197,262,242
179,183,197,264,245
179,183,196,264,244
179,183,197,265,247
180,183,196,263,247
179,184,195,263,248
179,183,195,265,248
179,183,196,263,242
179,183,195,265,245
179,184,197,264,244
180,183,196,265,248
179,183,195,267,249
179,183,194,267,250
179,183,196,269,251
179,184,195,268,251
179,183,198,269,251
179,183,198,268,252
179,183,199,266,249
179,183,198,263,251
179,183,199,264,247
179,183,199,265,248
179,183,198,263,249
179,183,200,262,246
179,183,201,262,247
179,183,201,261,246
179,182,200,263,243
179,182,200,262,242
180,182,201,258,241
179,182,200,253,238
180,183,200,250,239
179,183,201,246,241
179,182,199,246,240
179,182,199,246,239
180,183,200,242,237
179,183,199,240,236
179,183,200,244,237
179,183,199,246,243
179,184,199,246,245
179,183,198,250,246
179,183,198,251,248
180,183,197,250,249
179,183,197,250,246
179,183,197,249,251
179,183,194,250,252
179,183,194,252,251
179,183,194,251,249
179,183,194,252,247
179,182,195,250,249
179,183,196,250,247
179,183,195,252,251
179,183,194,251,250
179,183,193,255,251
179,183,192,256,249
179,183,193,257,249
179,184,191,257,254
179,183,191,256,255
179,183,192,259,257
179,183,191,260,254
179,183,192,261,260
179,184,190,260,257
179,183,193,259,259
179,183,193,260,258
179,183,193,260,260
179,184,193,263,260
179,183,192,261,258
180,183,191,261,260
179,183,192,262,260
179,183,193,261,261
179,183,192,263,265
179,183,191,263,267
179,183,193,264,267
179,183,192,265,269
180,183,191,264,268
180,183,192,262,271
179,183,193,261,270
179,184,192,263,270
179,184,193,265,274
179,183,193,264,270
179,183,194,259,266
179,183,194,260,263
179,183,194,259,268
179,183,195,260,264
179,183,195,258,258
179,183,196,257,252
179,183,195,251,249
179,183,195,252,251
179,184,195,239,249
179,183,196,242,246
179,183,196,238,246
179,182,195,233,241
179,182,195,236,236
180,183,194,223,233
179,183,195,226,233
179,183,197,225,233
179,182,195,233,233
179,184,197,221,234
179,183,196,223,232
180,183,199,218,232
179,182,199,223,233
179,184,198,222,232
179,184,198,231,232
179,186,200,226,231
179,187,199,230,229
179,189,200,234,226
180,187,198,237,227
180,188,199,238,227
179,189,199,237,223
180,187,198,236,224
180,190,196,238,226
180,191,195,246,227
180,190,195,245,226
180,189,197,242,218
180,189,196,239,220
180,188,196,238,219
180,190,195,236,215
180,190,196,236,214
180,190,195,235,211
181,189,193,231,210
181,189,195,228,209
180,191,195,231,208
181,191,194,230,207
181,192,194,231,206
181,192,193,227,204
181,192,194,226,203
181,191,195,225,202
182,192,195,226,203
180,191,195,225,203
181,192,195,229,204
182,192,194,230,203
183,193,195,231,204
184,192,196,230,206
185,195,197,232,205
185,195,195,230,206
184,197,196,229,203
185,197,198,228,202
184,199,198,223,202
185,197,196,223,200
185,197,198,224,200
185,197,197,222,203
183,197,196,223,202
184,197,194,219,204
184,196,194,220,202
183,195,192,222,203
182,195,195,223,205
182,196,196,222,205
181,194,196,222,205
181,196,194,222,203
181,195,194,224,202
180,195,194,224,204
180,195,195,223,201
181,195,194,221,202
181,194,195,222,206
181,192,194,223,205
180,195,193,219,205
180,195,193,221,203
180,194,194,220,204
