184,195,223,279,271
190,203,211,274,262
186,202,204,293,266
191,195,220,288,260
190,194,219,282,266
191,196,222,277,278
184,203,206,285,276
192,196,205,290,280
192,194,211,297,259
184,191,214,294,275
191,203,215,278,259
184,195,223,286,259
187,203,206,291,268
189,198,214,284,270
184,203,211,281,280
192,195,206,290,275
192,192,228,278,267
186,202,223,280,257
192,202,212,274,259
190,196,208,292,275
184,201,215,273,276
184,203,210,287,260
185,202,205,287,260
187,197,225,278,254
189,194,224,262,269
190,194,209,280,273
184,196,219,283,269
187,194,210,280,268
184,199,221,265,269
192,195,218,272,264
191,196,224,268,270
185,204,210,271,272
191,200,205,290,255
192,195,205,284,276
191,204,223,277,254
190,196,206,278,276
192,197,208,288,261
192,195,221,273,269
191,193,221,274,265
187,198,226,271,261
189,191,215,291,255
190,206,208,278,283
185,193,206,289,286
182,193,210,302,295
184,194,221,321,288
185,203,205,352,329
187,197,218,397,371
186,200,206,425,403
188,194,207,436,436
182,192,228,443,427
181,191,212,452,457
180,193,220,452,460
184,193,216,448,441
182,197,227,414,430
184,197,213,410,399
182,202,211,393,400
188,190,216,392,374
181,198,221,355,380
181,189,212,367,370
183,192,209,342,354
181,198,222,337,350
180,190,226,333,340
178,196,217,327,335
184,190,225,323,323
178,197,226,302,322
187,189,229,292,329
179,197,231,303,306
186,202,227,294,302
185,202,220,274,304
181,202,215,280,307
179,200,213,280,284
183,194,224,261,277
177,194,233,243,275
183,194,221,266,274
177,189,235,257,276
178,189,223,248,289
177,189,241,252,272
178,193,236,230,281
181,188,232,241,264
182,186,244,228,266
177,192,231,231,278
183,189,229,231,272
181,183,242,232,260
182,186,245,216,254
182,187,255,210,254
181,181,252,232,257
178,184,265,208,262
181,184,264,219,250
182,182,258,227,240
176,184,268,216,236
183,180,255,218,242
177,184,275,210,242
181,188,278,213,237
182,182,256,216,247
178,184,276,202,255
182,183,272,202,253
181,183,276,204,242
183,183,263,213,254
176,190,263,207,256
176,183,270,211,250
182,189,275,195,235
177,184,279,203,238
177,186,273,202,259
180,183,280,198,256
177,186,262,208,249
177,182,282,206,241
176,188,260,218,239
182,188,273,202,244
177,182,267,222,258
182,188,271,200,250
178,183,281,203,249
181,184,267,204,248
176,190,262,209,253
181,188,261,211,256
180,179,283,202,258
181,181,258,219,256
182,183,265,196,243
183,185,268,198,253
182,182,261,215,241
178,183,276,199,261
177,183,263,201,256
177,185,263,201,263
182,180,270,220,240
179,186,268,203,255
176,183,267,224,258
183,186,267,201,247
178,187,272,207,260
182,182,264,216,244
179,185,270,217,244
179,181,279,211,247
182,185,255,205,267
182,179,264,225,246
177,183,277,222,251
180,186,277,217,246
