180,185,218,217,201
181,184,220,216,203
182,184,217,217,200
182,184,218,216,203
181,184,218,217,203
182,184,218,215,202
181,183,217,216,202
182,183,217,217,202
182,183,217,214,201
182,183,218,217,201
181,183,218,217,200
182,185,218,217,201
183,185,218,215,202
182,185,218,215,201
183,185,219,215,202
182,185,217,215,201
183,184,218,217,201
182,185,217,215,200
183,186,218,214,200
183,186,217,215,201
184,186,218,214,201
183,184,218,214,201
183,185,219,215,201
184,184,219,215,201
183,186,217,214,200
184,185,220,213,202
183,185,220,214,201
183,185,219,212,202
183,185,219,213,201
183,185,220,214,203
183,185,218,213,200
183,186,220,213,199
182,186,219,212,201
184,185,220,215,200
183,186,220,211,202
183,186,220,214,201
184,186,220,214,200
183,186,218,214,200
184,186,221,214,199
183,186,219,212,200
184,186,219,214,200
183,185,220,215,201
184,185,219,215,200
184,185,217,216,201
185,185,219,215,199
183,186,219,215,202
184,185,219,215,202
183,186,218,217,202
183,186,217,216,199
182,186,217,216,202
184,186,215,216,200
184,185,218,216,200
184,185,218,216,201
183,185,217,215,202
186,187,216,215,202
184,186,218,217,198
185,186,217,216,201
184,185,216,216,201
184,185,217,217,202
185,184,218,217,201
184,184,217,217,200
185,184,216,217,199
184,184,218,219,201
185,184,216,216,200
186,183,218,216,201
184,185,218,216,202
185,185,219,215,202
184,185,218,217,202
184,185,218,217,199
184,184,218,218,200
184,184,219,217,198
183,185,218,215,201
184,185,216,216,199
184,185,219,214,201
183,184,218,218,201
183,184,219,217,200
185,184,219,216,198
181,184,220,215,199
182,182,221,215,200
181,185,221,212,201
180,187,224,208,200
180,185,226,212,196
180,186,228,208,196
179,185,232,206,194
179,183,235,203,194
179,183,236,200,195
179,184,240,201,195
179,184,237,205,194
179,182,233,202,194
180,183,238,204,192
179,181,241,202,192
179,179,247,197,194
179,180,250,197,191
179,180,248,199,192
179,180,249,199,193
179,180,248,197,194
179,180,249,199,195
179,181,249,201,194
179,180,249,203,194
179,181,248,199,192
179,181,246,200,191
180,180,244,201,193
179,180,247,199,195
179,180,250,196,193
179,181,257,196,192
180,180,253,200,192
179,180,256,197,193
179,180,251,198,192
179,180,248,200,196
179,179,251,205,197
179,179,252,205,199
179,180,249,204,196
179,180,247,204,196
179,180,249,204,196
179,180,250,203,196
179,180,250,203,193
179,179,251,200,193
179,180,251,200,194
179,179,247,200,192
179,179,250,195,194
179,179,249,193,192
180,179,246,192,192
179,179,250,199,190
179,180,251,198,191
179,180,250,198,192
179,180,249,193,191
179,180,249,197,190
179,180,252,197,190
179,181,250,195,189
179,180,251,196,192
179,180,248,200,193
179,180,247,203,195
179,180,245,204,193
179,180,247,206,194
179,180,250,205,196
179,181,248,204,193
179,181,250,202,194
179,180,251,204,196
179,180,250,205,194
179,180,248,208,195
180,181,243,210,197
179,180,244,213,199
179,180,243,209,196
179,180,242,210,197
179,180,244,208,198
179,180,243,206,196
179,180,242,209,197
180,180,242,208,198
179,181,240,208,195
179,180,239,210,197
179,180,238,210,199
179,181,237,210,198
179,181,237,212,198
179,181,239,213,197
179,180,238,212,200
179,181,238,212,198
179,181,238,212,198
179,181,239,212,196
180,181,239,209,196
179,181,238,210,195
180,181,236,208,195
179,181,239,206,195
179,180,240,205,193
179,181,241,202,194
179,181,239,200,193
179,181,239,203,193
179,181,240,202,193
179,180,241,200,194
179,181,242,200,192
179,181,240,199,194
179,181,241,200,194
179,181,242,200,194
179,181,241,200,194
180,180,239,200,193
179,180,240,201,192
180,181,240,203,194
179,181,242,202,194
180,181,238,204,193
179,180,240,205,194
179,180,240,208,194
179,180,240,208,192
179,181,241,206,197
179,180,242,206,196
179,181,241,205,195
179,180,243,206,195
179,180,242,207,195
179,181,244,206,196
179,181,243,207,193
179,181,244,208,196
179,181,242,209,195
179,181,241,207,196
179,180,241,209,195
179,180,238,209,196
179,181,240,209,194
179,182,239,210,195
179,183,238,210,195
179,183,239,210,199
179,183,238,212,197
179,183,237,213,195
179,183,235,213,196
179,183,237,213,199
179,183,236,213,197
179,183,239,211,199
179,183,239,212,198
179,182,238,214,199
179,183,239,212,197
179,183,237,212,198
179,182,240,213,198
179,183,239,212,199
179,183,238,212,198
179,183,239,213,198
179,183,238,212,198
179,182,236,211,196
179,182,241,210,197
179,183,240,210,197
179,183,240,209,197
179,182,240,210,196
179,182,239,210,198
179,183,241,211,197
179,183,238,210,197
179,183,241,211,197
179,182,240,210,195
179,182,241,210,198
179,182,240,212,195
179,182,241,211,197
179,182,239,210,199
179,182,242,211,197
179,182,240,210,197
179,181,244,210,196
179,182,244,210,196
179,182,244,210,195
179,182,243,208,196
179,181,243,207,196
179,182,243,206,194
179,181,244,207,196
179,182,243,207,195
179,181,243,206,194
179,181,244,207,195
179,182,243,208,195
179,182,242,208,195
180,182,242,209,196
181,182,239,212,196
181,182,238,208,194
180,181,237,213,195
180,181,236,214,197
180,181,238,212,196
180,181,237,214,195
180,181,234,214,196
180,181,234,213,194
180,180,234,214,195
180,181,236,213,198
180,181,236,216,196
180,181,236,215,196
180,181,235,216,195
180,181,235,216,199
180,181,232,216,198
180,181,233,214,198
180,182,230,216,198
180,181,232,216,199
180,182,232,216,197
180,182,233,217,196
181,181,232,215,198
180,181,234,216,195
180,181,233,214,200
180,181,232,216,200
180,181,233,218,199
180,181,233,221,199
180,181,233,220,198
180,181,234,220,200
179,181,234,218,197
180,181,233,213,200
179,181,233,211,198
180,181,233,215,198
180,181,234,214,195
180,181,233,216,197
180,181,232,216,195
180,181,232,216,199
180,181,233,217,199
180,182,233,217,198
180,181,233,219,197
180,182,231,218,198
180,181,235,218,197
180,181,234,215,197
180,181,235,215,198
180,181,233,216,197
180,181,231,216,196
180,181,233,216,195
180,181,232,216,196
180,181,233,214,198
180,181,234,215,198
180,181,234,214,197
180,181,233,215,196
179,181,234,216,196
180,181,234,215,196
180,181,233,214,197
180,181,233,214,197
180,181,234,215,195
180,181,233,214,196
180,181,233,216,197
180,181,232,216,195
180,181,231,215,196
180,181,233,215,194
180,181,233,213,196
180,181,234,215,196
180,181,235,214,195
180,182,233,214,194
179,181,234,214,195
179,181,236,212,196
179,181,237,212,195
180,181,237,213,197
180,181,234,215,196
180,181,234,213,195
179,181,237,214,195
180,181,234,213,195
179,181,237,215,194
180,181,235,214,196
180,181,236,214,197
179,182,235,214,195
179,181,235,215,196
179,181,236,216,195
179,181,236,215,198
180,181,236,214,197
179,181,236,213,197
179,182,235,211,196
179,181,235,212,193
179,181,236,212,193
180,181,236,211,196
179,181,237,211,193
179,181,236,211,196
179,181,236,214,197
179,181,236,212,196
179,181,236,215,197
180,181,237,214,197
179,181,237,214,198
179,181,237,214,197
179,181,236,212,196
179,181,236,212,197
179,181,236,214,196
179,181,236,214,194
179,181,237,215,196
180,181,237,215,197
179,182,237,215,195
179,182,236,214,197
179,181,236,217,197
179,181,234,214,196
179,181,235,216,196
180,181,236,215,197
179,181,236,215,197
179,181,235,214,195
179,182,235,213,195
179,181,235,208,194
179,182,238,208,193
179,181,239,208,195
179,181,239,209,192
179,181,240,207,194
179,182,238,207,194
179,181,235,207,192
179,181,237,206,193
179,181,235,208,192
179,181,238,208,195
179,181,237,207,195
179,181,238,209,195
179,182,237,207,195
179,181,237,209,195
179,182,238,207,196
179,181,235,209,195
179,181,239,210,192
179,181,237,211,195
179,181,238,209,197
179,181,238,209,195
179,181,238,211,195
179,181,239,208,197
179,181,239,206,192
179,181,240,205,194
179,181,241,205,195
179,181,241,203,195
180,181,240,204,190
179,181,243,204,192
179,181,243,203,193
179,181,243,204,192
179,181,242,204,194
179,182,242,205,192
179,181,241,206,193
179,181,241,207,193
179,181,239,206,193
179,181,241,207,192
179,181,241,208,194
179,181,237,207,193
179,182,240,206,193
179,181,237,208,192
179,181,240,207,193
179,182,237,207,195
179,181,239,211,194
179,181,239,214,196
179,181,239,211,195
179,181,237,212,197
180,181,238,210,194
179,181,239,213,197
179,181,238,214,196
179,181,239,212,197
179,182,238,213,198
179,181,237,211,197
179,181,239,213,195
179,182,237,215,197
179,181,238,217,197
179,181,238,214,197
179,181,239,213,197
179,181,240,214,196
179,181,238,215,196
179,181,239,212,195
179,181,238,213,197
179,181,239,213,195
179,182,237,213,196
179,181,238,213,199
179,181,236,213,196
179,181,239,215,197
179,181,239,215,197
179,181,238,215,196
179,181,239,215,196
179,181,239,215,198
179,181,239,212,198
179,181,237,213,196
179,181,240,213,196
179,181,239,212,199
179,181,239,212,197
179,181,236,212,199
179,181,234,213,197
179,181,234,213,200
179,181,234,214,197
179,181,231,213,199
179,181,231,214,197
179,181,233,212,199
179,181,232,215,199
179,182,232,214,199
179,181,232,217,200
180,181,231,217,198
179,181,233,217,199
179,181,234,216,200
179,181,233,216,199
179,181,234,214,199
180,181,232,217,198
179,181,233,214,200
179,182,233,210,200
179,181,233,214,197
180,181,233,213,199
179,181,233,216,199
179,182,234,213,201
179,181,234,217,200
179,182,234,217,198
179,181,232,218,200
179,181,235,217,200
179,181,235,217,200
179,181,234,218,199
179,182,235,216,200
179,182,234,220,199
179,181,233,219,199
179,182,234,216,202
179,181,236,217,199
179,181,236,216,200
179,181,235,216,198
179,181,235,215,198
179,181,235,215,198
179,182,234,214,198
179,181,236,213,199
179,181,236,211,198
179,181,233,210,198
180,182,230,215,199
179,182,232,214,200
179,181,230,215,199
179,181,232,214,198
179,181,232,212,198
179,181,233,213,199
179,181,232,212,200
179,181,231,214,200
179,182,232,214,200
179,182,231,216,198
179,182,232,214,198
179,182,232,217,197
179,182,232,214,198
179,182,233,215,197
179,182,233,214,199
179,182,232,215,200
179,182,235,214,198
179,182,236,212,197
179,182,235,214,196
179,182,235,213,196
179,182,234,212,199
180,182,236,213,197
179,182,236,213,198
179,182,234,213,197
179,182,237,214,197
179,182,234,213,197
179,182,234,213,197
179,182,233,214,199
180,182,230,213,200
179,182,231,213,198
179,181,232,214,198
179,181,233,214,198
180,182,233,213,198
179,181,235,213,198
180,182,233,214,199
179,181,233,214,199
179,182,231,213,199
179,181,233,213,195
180,182,233,213,198
179,181,233,214,196
179,182,232,213,200
179,181,230,213,200
179,181,233,213,200
179,182,233,215,198
179,182,234,217,197
179,181,234,214,199
179,181,233,212,200
179,181,236,212,199
179,181,237,211,198
179,181,239,210,197
179,181,238,209,196
179,181,238,210,198
179,181,239,207,199
179,182,238,210,199
179,181,239,212,200
179,181,237,211,199
179,181,237,214,199
179,181,236,213,199
180,181,236,211,200
179,181,235,212,201
180,181,233,213,200
179,181,232,213,201
179,181,232,216,201
179,181,233,215,201
179,181,231,216,201
179,182,230,215,199
179,181,231,217,201
179,181,229,217,202
179,181,228,219,201
179,181,229,219,201
179,181,229,217,201
179,182,228,214,203
179,181,229,217,202
179,181,230,216,202
179,181,229,214,202
179,181,226,218,200
179,181,229,219,199
179,182,229,219,200
179,181,231,217,198
179,182,232,218,201
179,181,231,217,201
179,181,232,215,201
179,181,231,217,201
179,181,231,218,200
179,182,232,215,201
179,181,233,214,200
179,181,233,214,199
179,182,234,214,199
179,181,234,215,198
179,181,234,213,200
179,181,234,212,198
179,181,239,212,196
179,181,240,211,197
179,181,239,213,196
179,181,237,211,197
179,181,239,210,193
179,181,237,210,196
179,181,239,209,193
180,182,240,209,196
179,181,240,209,198
179,182,240,206,196
179,181,239,208,196
179,181,238,210,197
179,181,237,209,196
179,181,241,210,195
179,181,240,209,198
179,181,240,208,199
179,181,238,209,194
179,181,239,210,194
179,181,240,211,195
179,181,238,211,197
179,181,240,210,197
179,181,239,211,197
179,181,239,208,197
179,181,237,210,194
179,181,240,209,196
179,180,238,210,196
179,181,239,209,197
179,181,237,209,197
179,182,237,209,197
179,181,236,211,197
180,181,235,212,197
179,181,237,212,197
179,181,236,212,197
179,181,236,212,199
180,181,235,213,197
179,181,235,211,198
179,181,235,212,198
179,182,235,212,196
179,181,233,212,196
179,181,236,211,196
179,181,236,211,197
179,182,234,211,198
179,182,236,212,198
179,182,234,213,198
179,181,237,212,197
179,181,237,209,198
179,181,238,210,197
179,181,237,209,196
179,182,238,206,197
179,181,240,206,195
179,182,241,205,193
179,182,239,207,194
179,182,243,204,194
179,181,243,204,195
179,182,244,204,194
179,181,242,206,194
179,182,242,206,193
179,182,240,206,193
179,181,242,205,195
